tool	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 
run set	pr2	pr2	pr2	pr2	pr2	pr2	pr2	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0
/home/nitin/app/experiments/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_BlocksWorld_EIGHT4-51_4.yml	true	0.715045	0.7239307686686516	37.748736	24	0.2834297427907586	0.24821187602356076	true	0.692577	0.6992335789836943	37.744640	24	0.25871661491692066	0.24779748171567917
AIJ_BlocksWorld_EIGHT4-51_40.yml	true	45.317103	45.32984800823033	300.843008	232	44.84815999260172	0.2879724008962512	true	0.919239	0.9264741847291589	39.755776	204	0.4529809891246259	0.2826453959569335
AIJ_BlocksWorld_EIGHT4-51_43.yml	true	50.728863	50.74132867483422	365.645824	428	50.267623773775995	0.28064551390707493	true	0.988007	0.9952009599655867	39.792640	428	0.5206151292659342	0.28549067210406065
AIJ_BlocksWorld_EIGHT4-51_46.yml	true	58.577349	58.590849306900054	437.313536	295	58.10922919027507	0.28910623164847493	true	0.98226	0.9898358811624348	40.030208	295	0.5113906408660114	0.2878719321452081
AIJ_BlocksWorld_EIGHT4-51_49.yml	true	42.841193	42.853515152819455	303.718400	467	42.36833290010691	0.2908161599189043	true	1.055012	1.0623066262342036	40.247296	467	0.5789519068785012	0.29455886222422123
AIJ_BlocksWorld_EIGHT4-51_52.yml	true	41.583198	41.595688631758094	294.342656	294	41.112551749218255	0.29454455990344286	true	1.046471	1.0538977086544037	40.292352	294	0.5596631858497858	0.3010734380222857
AIJ_BlocksWorld_EIGHT4-51_7.yml	true	0.86513	0.8739778129383922	38.576128	35	0.4272726639173925	0.24908507522195578	true	0.705564	0.7122096619568765	38.002688	35	0.27057773992419243	0.25032272608950734
AIJ_BlocksWorld_EIGHT50_1.yml	true	15.576723	15.58563949726522	105.369600	856	15.11667707003653	0.26987156132236123	true	1.152512	1.159847387112677	39.231488	856	0.7036900599487126	0.26580483093857765
AIJ_BlocksWorld_EIGHT50_10.yml	true	33.128566	33.140068804845214	114.102272	10102	32.65304786292836	0.29650040809065104	true	15.671417	15.68178444635123	134.995968	10102	15.197131386958063	0.29394980799406767
AIJ_BlocksWorld_EIGHT50_11.yml	true	27.251075	27.2613961501047	119.824384	5201	26.742890859022737	0.30706690112128854	true	10.507922	10.517165618948638	103.571456	5201	10.031140693929046	0.29454612685367465
AIJ_BlocksWorld_EIGHT50_12.yml	true	23.489984	23.499932537786663	106.573824	6109	23.004575002007186	0.2984822909347713	true	12.104959	12.114193417597562	120.078336	6109	11.617075632791966	0.2990102921612561
AIJ_BlocksWorld_EIGHT50_13.yml	true	58.592717	58.60560609586537	199.323648	8909	58.11407323088497	0.298239691182971	true	21.015491	21.02582767792046	164.773888	8909	20.53729674126953	0.2986176428385079
AIJ_BlocksWorld_EIGHT50_14.yml	true	36.191408	36.20257949596271	134.135808	6858	35.67476110300049	0.3130739629268646	true	16.164454	16.173899055924267	149.336064	6858	15.695117637049407	0.2969740298576653
AIJ_BlocksWorld_EIGHT50_15.yml	true	49.24537	49.259924998972565	160.399360	9346	48.775678753852844	0.2985497657209635	true	22.532128	22.542356953024864	194.895872	9346	22.06433436879888	0.29507116274908185
AIJ_BlocksWorld_EIGHT50_16.yml	true	53.570972	53.58392420317978	171.855872	8289	53.06842117290944	0.3182786973193288	true	23.272392	23.282794955186546	194.498560	8289	22.796628984156996	0.3015053258277476
AIJ_BlocksWorld_EIGHT50_17.yml	true	71.471227	71.48639111919329	252.297216	9812	70.98816622979939	0.31023363303393126	true	20.594619	20.604877579957247	204.181504	9812	20.112495337147266	0.30987838795408607
AIJ_BlocksWorld_EIGHT50_18.yml	true	41.39332	41.40547929983586	184.041472	14696	40.8817059439607	0.32565617514774203	true	25.365608	25.375589943956584	273.195008	14696	24.887276167981327	0.30640987306833267
AIJ_BlocksWorld_EIGHT50_19.yml	true	38.973479	38.98507059691474	150.540288	8571	38.4806839437224	0.3136378498747945	true	17.734464	17.745024755131453	188.833792	8571	17.252412821166217	0.3111779629252851
AIJ_BlocksWorld_EIGHT50_2.yml	true	18.666508	18.677541132085025	126.242816	1250	18.21737847616896	0.274585974868387	true	1.483785	1.4909633691422641	39.501824	1250	1.0373861910775304	0.2715903529897332
AIJ_BlocksWorld_EIGHT50_20.yml	true	30.971936	30.983712426852435	149.016576	7255	30.480229877866805	0.31376556120812893	true	17.048293	17.057965002022684	173.780992	7255	16.5546018993482	0.31158497789874673
AIJ_BlocksWorld_EIGHT50_3.yml	true	20.004198	20.014868449885398	147.968000	1614	19.510178931988776	0.3027944229543209	true	1.834032	1.840825357940048	41.914368	1614	1.3758698999881744	0.2742103668861091
AIJ_BlocksWorld_EIGHT50_4.yml	true	11.256589	11.265877381898463	92.024832	1821	10.798087120987475	0.28064376721158624	true	2.148129	2.155159962363541	45.260800	1821	1.7003513015806675	0.27507057320326567
AIJ_BlocksWorld_EIGHT50_5.yml	true	12.210037	12.218527402728796	85.045248	2651	11.753964828327298	0.2794041479937732	true	2.727973	2.7356441589072347	51.650560	2651	2.2555618388578296	0.29772239457815886
AIJ_BlocksWorld_EIGHT50_6.yml	true	22.969402	22.97935748891905	138.776576	5530	22.507131902035326	0.2855906616896391	true	4.82343	4.831023910082877	70.955008	5530	4.37016053404659	0.2793934498913586
AIJ_BlocksWorld_EIGHT50_7.yml	true	27.759534	27.770289544016123	137.687040	3716	27.292259953916073	0.29194756504148245	true	5.11021	5.118511063046753	67.624960	3716	4.653063179925084	0.28211285173892975
AIJ_BlocksWorld_EIGHT50_8.yml	true	31.266113	31.27735862787813	149.041152	3953	30.7751314942725	0.2988511258736253	true	5.477794	5.4866500101052225	73.224192	3953	5.022428470198065	0.2839016071520746
AIJ_BlocksWorld_EIGHT50_9.yml	true	21.583715	21.59320444939658	104.181760	4746	21.116530227009207	0.2886891243979335	true	7.583338	7.59209759067744	86.454272	4746	7.124900002032518	0.28576271003112197
AIJ_BlocksWorld_EIGHT6_1.yml	true	0.722556	0.7313155932351947	37.752832	39	0.2839703867211938	0.2515120771713555	true	0.663525	0.6712916870601475	37.789696	39	0.24640797171741724	0.24358778586611152
AIJ_BlocksWorld_EIGHT6_10.yml	true	0.861438	0.8698220211081207	39.030784	401	0.4295533141121268	0.2491281060501933	true	0.857427	0.8650116911157966	39.530496	401	0.43884930200874805	0.24332065973430872
AIJ_BlocksWorld_EIGHT6_11.yml	true	0.896607	0.9057500353083014	39.514112	471	0.4721335479989648	0.24483894603326917	true	0.932511	0.938910516910255	39.993344	471	0.511127735953778	0.24397071497514844
AIJ_BlocksWorld_EIGHT6_12.yml	true	0.934273	0.9432188188657165	39.727104	546	0.5003472506068647	0.2497198712080717	true	0.974901	0.9835037388838828	40.267776	546	0.5569899268448353	0.24358228407800198
AIJ_BlocksWorld_EIGHT6_13.yml	true	0.91912	0.9274925859645009	40.062976	446	0.4872845239005983	0.2500097258016467	true	0.976501	0.9833419183269143	40.583168	446	0.5579991997219622	0.24378329189494252
