task,run,status,solved,cputime,walltime,memory_mb,policy_size,solve_time,translation_time,benchmark,set,domain,sub_domain,full_domain,instance
IJCAI_GluedBW_01.yml,pr2,true,True,0.748489,0.7581604081206024,38.055936,22.0,0.2986326985992491,0.2605736684054136,"('IJCAI', 'GluedBW', '', '01')",IJCAI,GluedBW,,GluedBW-,01
IJCAI_GluedBW_02.yml,pr2,true,True,0.72101,0.7316246768459678,38.055936,22.0,0.2975453538820147,0.2478975369594991,"('IJCAI', 'GluedBW', '', '02')",IJCAI,GluedBW,,GluedBW-,02
IJCAI_GluedBW_03.yml,pr2,true,True,0.745919,0.7541721472516656,38.027264,22.0,0.3237799201160669,0.2472060360014438,"('IJCAI', 'GluedBW', '', '03')",IJCAI,GluedBW,,GluedBW-,03
IJCAI_GluedBW_04.yml,pr2,true,True,1.205272,1.2143214661628008,38.05184,22.0,0.7833118508569896,0.2475690268911421,"('IJCAI', 'GluedBW', '', '04')",IJCAI,GluedBW,,GluedBW-,04
IJCAI_GluedBW_05.yml,pr2,true,True,0.857197,0.8654328612610698,38.735872,26.0,0.4310528254136443,0.2507837978191674,"('IJCAI', 'GluedBW', '', '05')",IJCAI,GluedBW,,GluedBW-,05
IJCAI_GluedBW_06.yml,pr2,true,True,3.180651,3.188485159073025,38.785024,28.0,2.7571759060956538,0.2479973761364817,"('IJCAI', 'GluedBW', '', '06')",IJCAI,GluedBW,,GluedBW-,06
IJCAI_GluedBW_07.yml,pr2,true,True,3.838943,3.84794572275132,39.69024,28.0,3.4130840660072863,0.2497854819521308,"('IJCAI', 'GluedBW', '', '07')",IJCAI,GluedBW,,GluedBW-,07
IJCAI_GluedBW_08.yml,pr2,false,False,1799.053909,1799.5563300838694,114.016256,-1.0,1799.0142103862015,0.2581961257383227,"('IJCAI', 'GluedBW', '', '08')",IJCAI,GluedBW,,GluedBW-,08
IJCAI_GluedBW_09.yml,pr2,true,True,2.194978,2.203927324153483,48.365568,41.0,1.772139866836369,0.250270439311862,"('IJCAI', 'GluedBW', '', '09')",IJCAI,GluedBW,,GluedBW-,09
IJCAI_GluedBW_10.yml,pr2,false,False,1799.356925,1799.5280022509396,82.464768,-1.0,1799.0139964292755,0.2519626338034868,"('IJCAI', 'GluedBW', '', '10')",IJCAI,GluedBW,,GluedBW-,10
IJCAI_GluedBW_11.yml,pr2,false,False,1799.356907,1799.5553010068834,151.851008,-1.0,1799.0115473647602,0.257046849001199,"('IJCAI', 'GluedBW', '', '11')",IJCAI,GluedBW,,GluedBW-,11
IJCAI_GluedBW_12.yml,pr2,false,False,1799.38296,1799.550864169374,97.5872,-1.0,1799.0161285619251,0.2579092630185187,"('IJCAI', 'GluedBW', '', '12')",IJCAI,GluedBW,,GluedBW-,12
IJCAI_GluedBW_13.yml,pr2,true,True,45.176264,45.19207281013951,268.591104,58.0,44.71607650537044,0.2633331590332091,"('IJCAI', 'GluedBW', '', '13')",IJCAI,GluedBW,,GluedBW-,13
IJCAI_GluedBW_14.yml,pr2,false,False,1799.469682,1799.662290410139,268.529664,-1.0,1799.1173481745643,0.2534927278757095,"('IJCAI', 'GluedBW', '', '14')",IJCAI,GluedBW,,GluedBW-,14
IJCAI_GluedBW_15.yml,pr2,true,True,48.623386,48.65313022490591,268.660736,66.0,48.19287457410246,0.2603492406196892,"('IJCAI', 'GluedBW', '', '15')",IJCAI,GluedBW,,GluedBW-,15
IJCAI_GluedBW_16.yml,pr2,false,False,1799.465852,1799.6569812661037,334.782464,-1.0,1799.1177708930336,0.2527745910920203,"('IJCAI', 'GluedBW', '', '16')",IJCAI,GluedBW,,GluedBW-,16
IJCAI_GluedBW_17.yml,pr2,false,False,1799.520625,1799.7096824990583,470.413312,-1.0,1799.1198420128785,0.26097601512447,"('IJCAI', 'GluedBW', '', '17')",IJCAI,GluedBW,,GluedBW-,17
IJCAI_GluedBW_18.yml,pr2,OUT OF MEMORY (false),False,427.270179,427.1021003341302,2048.0,,-1.0,0.2553324359469116,"('IJCAI', 'GluedBW', '', '18')",IJCAI,GluedBW,,GluedBW-,18
IJCAI_GluedBW_19.yml,pr2,true,True,39.755522,39.77885556593537,266.334208,77.0,39.28353113960475,0.2746040201745927,"('IJCAI', 'GluedBW', '', '19')",IJCAI,GluedBW,,GluedBW-,19
IJCAI_GluedBW_20.yml,pr2,OUT OF MEMORY (false),False,470.497471,470.1507747080177,2048.0,,-1.0,0.2542886659502983,"('IJCAI', 'GluedBW', '', '20')",IJCAI,GluedBW,,GluedBW-,20
IJCAI_Logistics-TrickyRing_01.yml,pr2,true,True,0.752947,0.76369559019804,38.019072,48.0,0.3020843099802732,0.2627398921176791,"('IJCAI', 'Logistics-TrickyRing', '', '01')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,01
IJCAI_Logistics-TrickyRing_02.yml,pr2,true,True,1.56475,1.57361017819494,42.1888,51.0,1.118620838038623,0.258586707059294,"('IJCAI', 'Logistics-TrickyRing', '', '02')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,02
IJCAI_Logistics-TrickyRing_03.yml,pr2,true,True,0.778809,0.788082845043391,38.01088,49.0,0.3351128911599517,0.2576520899310708,"('IJCAI', 'Logistics-TrickyRing', '', '03')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,03
IJCAI_Logistics-TrickyRing_04.yml,pr2,true,True,1.030584,1.0386433778330684,39.903232,52.0,0.5855162222869694,0.2580478270538151,"('IJCAI', 'Logistics-TrickyRing', '', '04')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,04
IJCAI_Logistics-TrickyRing_05.yml,pr2,true,True,2.953179,2.9636619458906357,49.881088,56.0,2.508153362199664,0.2586446357890963,"('IJCAI', 'Logistics-TrickyRing', '', '05')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,05
IJCAI_Logistics-TrickyRing_06.yml,pr2,true,True,537.288954,537.4531021909788,214.114304,62.0,536.9910024139099,0.2601024797186255,"('IJCAI', 'Logistics-TrickyRing', '', '06')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,06
IJCAI_Logistics-TrickyRing_07.yml,pr2,false,False,1799.678734,1799.702217920683,578.551808,-1.0,1799.1142554553226,0.2532964879646897,"('IJCAI', 'Logistics-TrickyRing', '', '07')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,07
IJCAI_Logistics-TrickyRing_08.yml,pr2,false,False,1799.494504,1799.6347978441045,194.719744,-1.0,1799.1132994890213,0.2511073276400566,"('IJCAI', 'Logistics-TrickyRing', '', '08')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,08
IJCAI_Logistics-TrickyRing_09.yml,pr2,true,True,0.73497,0.7441684366203845,38.203392,46.0,0.318374044727534,0.2476495830342173,"('IJCAI', 'Logistics-TrickyRing', '', '09')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,09
IJCAI_Logistics-TrickyRing_10.yml,pr2,false,False,1799.401209,1799.51754678227,52.518912,-1.0,1799.014833769761,0.2503172010183334,"('IJCAI', 'Logistics-TrickyRing', '', '10')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,10
IJCAI_Logistics-TrickyRing_11.yml,pr2,true,True,0.713445,0.7244653641246259,37.982208,54.0,0.2753671696409583,0.253085148986429,"('IJCAI', 'Logistics-TrickyRing', '', '11')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,11
IJCAI_Logistics-TrickyRing_12.yml,pr2,true,True,0.696553,0.7066573277115822,38.252544,60.0,0.2783048399724066,0.2503916248679161,"('IJCAI', 'Logistics-TrickyRing', '', '12')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,12
IJCAI_Logistics-TrickyRing_13.yml,pr2,true,True,0.696889,0.7055847812443972,38.285312,56.0,0.2776253297924995,0.249702728819102,"('IJCAI', 'Logistics-TrickyRing', '', '13')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,13
IJCAI_Logistics-TrickyRing_14.yml,pr2,true,True,44.803892,44.816289824899286,98.516992,60.0,44.38490810198709,0.2491881139576435,"('IJCAI', 'Logistics-TrickyRing', '', '14')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,14
IJCAI_Logistics-TrickyRing_15.yml,pr2,true,True,0.737009,0.747808544896543,38.33856,66.0,0.2960072667337954,0.2510247267782688,"('IJCAI', 'Logistics-TrickyRing', '', '15')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,15
IJCAI_Logistics-TrickyRing_16.yml,pr2,true,True,0.756505,0.7646654741838574,38.01088,39.0,0.3308856440708041,0.2504147109575569,"('IJCAI', 'Logistics-TrickyRing', '', '16')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,16
IJCAI_Logistics-TrickyRing_17.yml,pr2,false,False,1799.4354,1799.533575416077,52.113408,-1.0,1799.0132583500815,0.2495437799952924,"('IJCAI', 'Logistics-TrickyRing', '', '17')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,17
IJCAI_Logistics-TrickyRing_18.yml,pr2,true,True,0.713171,0.7212049080990255,38.129664,62.0,0.2897646850906312,0.2514591990038752,"('IJCAI', 'Logistics-TrickyRing', '', '18')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,18
IJCAI_Logistics-TrickyRing_19.yml,pr2,true,True,1.377786,1.3877178099937737,47.37024,48.0,0.9561732932925224,0.2487892932258546,"('IJCAI', 'Logistics-TrickyRing', '', '19')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,19
IJCAI_Logistics-TrickyRing_20.yml,pr2,true,True,0.78712,0.7953715240582824,38.027264,51.0,0.3669359860941767,0.2495440361090004,"('IJCAI', 'Logistics-TrickyRing', '', '20')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,20
IJCAI_Matching-BW_01.yml,pr2,true,True,0.702299,0.7109112511388958,37.953536,19.0,0.2765082810074091,0.2567101367749274,"('IJCAI', 'Matching-BW', '', '01')",IJCAI,Matching-BW,,Matching-BW-,01
IJCAI_Matching-BW_02.yml,pr2,true,True,0.805334,0.8131846357136965,37.916672,28.0,0.3754192581400275,0.257479305844754,"('IJCAI', 'Matching-BW', '', '02')",IJCAI,Matching-BW,,Matching-BW-,02
IJCAI_Matching-BW_03.yml,pr2,true,True,0.838775,0.8471554140560329,38.146048,31.0,0.4110013097524643,0.2591293016448617,"('IJCAI', 'Matching-BW', '', '03')",IJCAI,Matching-BW,,Matching-BW-,03
IJCAI_Matching-BW_04.yml,pr2,true,True,0.827987,0.8363863960839808,38.89152,37.0,0.3968915832228958,0.2600693549029529,"('IJCAI', 'Matching-BW', '', '04')",IJCAI,Matching-BW,,Matching-BW-,04
IJCAI_Matching-BW_05.yml,pr2,true,True,1.133498,1.1413392149843276,38.469632,33.0,0.7023145048879087,0.2565134740434587,"('IJCAI', 'Matching-BW', '', '05')",IJCAI,Matching-BW,,Matching-BW-,05
IJCAI_Matching-BW_06.yml,pr2,true,True,21.495796,21.5074337287806,77.471744,63.0,21.061368101276457,0.2601131899282336,"('IJCAI', 'Matching-BW', '', '06')",IJCAI,Matching-BW,,Matching-BW-,06
IJCAI_Matching-BW_07.yml,pr2,true,True,55.846506,55.86179515812546,86.065152,74.0,55.4066126300022,0.2608757680281997,"('IJCAI', 'Matching-BW', '', '07')",IJCAI,Matching-BW,,Matching-BW-,07
IJCAI_Matching-BW_08.yml,pr2,true,True,235.682992,235.75714709609747,111.366144,95.0,235.3006930523552,0.2598482621833682,"('IJCAI', 'Matching-BW', '', '08')",IJCAI,Matching-BW,,Matching-BW-,08
IJCAI_Matching-BW_09.yml,pr2,true,True,8.649866,8.65928108105436,114.663424,64.0,8.213122323155403,0.259547671303153,"('IJCAI', 'Matching-BW', '', '09')",IJCAI,Matching-BW,,Matching-BW-,09
IJCAI_Matching-BW_10.yml,pr2,false,False,1799.562491,1799.6525958087295,245.006336,-1.0,1799.119994083885,0.2597022480331361,"('IJCAI', 'Matching-BW', '', '10')",IJCAI,Matching-BW,,Matching-BW-,10
IJCAI_Matching-BW_11.yml,pr2,false,False,1799.577032,1799.6611250289716,196.927488,-1.0,1799.1157674309798,0.2669017948210239,"('IJCAI', 'Matching-BW', '', '11')",IJCAI,Matching-BW,,Matching-BW-,11
IJCAI_Matching-BW_12.yml,pr2,false,False,1799.31667,1799.696526744403,199.12704,-1.0,1799.1152876368724,0.2627199809066951,"('IJCAI', 'Matching-BW', '', '12')",IJCAI,Matching-BW,,Matching-BW-,12
IJCAI_Matching-BW_13.yml,pr2,false,False,1799.619804,1799.7148858909495,213.377024,-1.0,1799.1214303807355,0.2704952182248235,"('IJCAI', 'Matching-BW', '', '13')",IJCAI,Matching-BW,,Matching-BW-,13
IJCAI_Matching-BW_14.yml,pr2,false,False,1799.640395,1799.7075764993206,453.091328,-1.0,1799.1170533602126,0.2777269640937447,"('IJCAI', 'Matching-BW', '', '14')",IJCAI,Matching-BW,,Matching-BW-,14
IJCAI_Matching-BW_15.yml,pr2,false,False,1799.537469,1799.6576274912804,196.079616,-1.0,1799.1170385950245,0.261281571816653,"('IJCAI', 'Matching-BW', '', '15')",IJCAI,Matching-BW,,Matching-BW-,15
IJCAI_Matching-BW_16.yml,pr2,false,False,1799.554597,1799.6623955620453,280.031232,-1.0,1799.1158183072694,0.2648514821194112,"('IJCAI', 'Matching-BW', '', '16')",IJCAI,Matching-BW,,Matching-BW-,16
IJCAI_Matching-BW_17.yml,pr2,false,False,1799.491214,1799.6637588297017,215.003136,-1.0,1799.1173405270092,0.2626880118623376,"('IJCAI', 'Matching-BW', '', '17')",IJCAI,Matching-BW,,Matching-BW-,17
IJCAI_Matching-BW_18.yml,pr2,false,False,1799.52243,1799.6957500809804,335.147008,-1.0,1799.1193886226974,0.2693213620223105,"('IJCAI', 'Matching-BW', '', '18')",IJCAI,Matching-BW,,Matching-BW-,18
IJCAI_Matching-BW_19.yml,pr2,false,False,1799.487353,1799.6490269200876,191.225856,-1.0,1799.1161363511346,0.2634047619067132,"('IJCAI', 'Matching-BW', '', '19')",IJCAI,Matching-BW,,Matching-BW-,19
IJCAI_Matching-BW_20.yml,pr2,false,False,1799.304256,1799.6724589508958,607.014912,-1.0,1799.115098373033,0.2632443271577358,"('IJCAI', 'Matching-BW', '', '20')",IJCAI,Matching-BW,,Matching-BW-,20
IJCAI_Woodworking_01.yml,pr2,true,True,3.136395,3.1494690477848053,53.927936,39.0,2.622535569127649,0.3014072198420763,"('IJCAI', 'Woodworking', '', '01')",IJCAI,Woodworking,,Woodworking-,01
IJCAI_Woodworking_02.yml,pr2,true,True,551.116458,551.1803038679063,79.990784,42.0,550.6588986278512,0.2936088237911463,"('IJCAI', 'Woodworking', '', '02')",IJCAI,Woodworking,,Woodworking-,02
IJCAI_Woodworking_03.yml,pr2,true,True,18.389505,18.404814647044983,56.532992,40.0,17.871872710995376,0.304094519931823,"('IJCAI', 'Woodworking', '', '03')",IJCAI,Woodworking,,Woodworking-,03
IJCAI_Woodworking_04.yml,pr2,true,True,31.657868,31.673004688695077,51.273728,40.0,31.16636056220159,0.2992785978130996,"('IJCAI', 'Woodworking', '', '04')",IJCAI,Woodworking,,Woodworking-,04
IJCAI_Woodworking_05.yml,pr2,false,False,1799.65387,1799.701948592905,980.783104,-1.0,1799.119963807054,0.2965819146484136,"('IJCAI', 'Woodworking', '', '05')",IJCAI,Woodworking,,Woodworking-,05
IJCAI_Woodworking_06.yml,pr2,OUT OF MEMORY (false),False,1750.465475,1750.2947432487272,2048.0,,-1.0,0.2987537900917232,"('IJCAI', 'Woodworking', '', '06')",IJCAI,Woodworking,,Woodworking-,06
IJCAI_Woodworking_07.yml,pr2,false,False,1799.734014,1799.699162892066,1668.28032,-1.0,1799.113950734958,0.2949143969453871,"('IJCAI', 'Woodworking', '', '07')",IJCAI,Woodworking,,Woodworking-,07
IJCAI_Woodworking_08.yml,pr2,false,False,1799.660098,1799.7103914748875,944.021504,-1.0,1799.123500210233,0.3020294532179832,"('IJCAI', 'Woodworking', '', '08')",IJCAI,Woodworking,,Woodworking-,08
IJCAI_Woodworking_09.yml,pr2,false,False,1799.723696,1799.7003842587585,1439.756288,-1.0,1799.1159175820649,0.3081608326174319,"('IJCAI', 'Woodworking', '', '09')",IJCAI,Woodworking,,Woodworking-,09
IJCAI_Woodworking_10.yml,pr2,OUT OF MEMORY (false),False,1562.973905,1562.8711088979617,2048.0,,-1.0,0.3154006833210587,"('IJCAI', 'Woodworking', '', '10')",IJCAI,Woodworking,,Woodworking-,10
IJCAI_Woodworking_11.yml,pr2,false,False,1799.701905,1799.6740454621613,1355.24352,-1.0,1799.110206445679,0.3071624119766056,"('IJCAI', 'Woodworking', '', '11')",IJCAI,Woodworking,,Woodworking-,11
IJCAI_Woodworking_12.yml,pr2,OUT OF MEMORY (false),False,1717.444186,1717.524295766838,2048.0,,-1.0,0.3170413230545819,"('IJCAI', 'Woodworking', '', '12')",IJCAI,Woodworking,,Woodworking-,12
IJCAI_Woodworking_13.yml,pr2,false,False,1799.773152,1799.7435482488945,1145.196544,-1.0,1799.1163187823258,0.3140005050227046,"('IJCAI', 'Woodworking', '', '13')",IJCAI,Woodworking,,Woodworking-,13
IJCAI_Woodworking_14.yml,pr2,OUT OF MEMORY (false),False,1601.760691,1601.5322048836388,2048.0,,-1.0,0.3116631079465151,"('IJCAI', 'Woodworking', '', '14')",IJCAI,Woodworking,,Woodworking-,14
IJCAI_Woodworking_15.yml,pr2,false,False,1799.813374,1799.7114544501528,1747.079168,-1.0,1799.1169194621034,0.3030320652760565,"('IJCAI', 'Woodworking', '', '15')",IJCAI,Woodworking,,Woodworking-,15
IJCAI_Woodworking_16.yml,pr2,false,False,1799.81897,1799.6863592658192,1994.039296,-1.0,1799.1165855061265,0.3025505542755127,"('IJCAI', 'Woodworking', '', '16')",IJCAI,Woodworking,,Woodworking-,16
IJCAI_Woodworking_17.yml,pr2,OUT OF MEMORY (false),False,1660.307607,1660.1882781260647,2048.0,,-1.0,0.3170670722611248,"('IJCAI', 'Woodworking', '', '17')",IJCAI,Woodworking,,Woodworking-,17
IJCAI_Woodworking_18.yml,pr2,OUT OF MEMORY (false),False,1654.837153,1654.7275837198831,2048.0,,-1.0,0.3053111168555915,"('IJCAI', 'Woodworking', '', '18')",IJCAI,Woodworking,,Woodworking-,18
IJCAI_Woodworking_19.yml,pr2,false,False,1799.808369,1799.676435330883,2021.43744,-1.0,1799.1097592012957,0.305019514169544,"('IJCAI', 'Woodworking', '', '19')",IJCAI,Woodworking,,Woodworking-,19
IJCAI_Woodworking_20.yml,pr2,false,False,1799.548643,1799.7134708659723,1685.065728,-1.0,1799.117504122667,0.3086315202526748,"('IJCAI', 'Woodworking', '', '20')",IJCAI,Woodworking,,Woodworking-,20
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_101.yml,pr2,false,False,1799.705721,1799.7758624823764,239.230976,-1.0,1799.12360051414,0.2979171019978821,"('SOCS', 'Blocks', 'CHN6-101', '101')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,101
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_11.yml,pr2,false,False,1799.627271,1799.7165212738328,138.289152,-1.0,1799.1202691709625,0.2617111261934042,"('SOCS', 'Blocks', 'CHN6-101', '11')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,11
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_16.yml,pr2,false,False,1799.595243,1799.6740167983808,267.677696,-1.0,1799.1131670060568,0.2630814667791128,"('SOCS', 'Blocks', 'CHN6-101', '16')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,16
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_21.yml,pr2,false,False,1799.61673,1799.6645995038562,264.790016,-1.0,1799.1161869098432,0.2569024148397147,"('SOCS', 'Blocks', 'CHN6-101', '21')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,21
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_26.yml,pr2,false,False,1799.649958,1799.706863075029,262.012928,-1.0,1799.1217458541505,0.2653683172538876,"('SOCS', 'Blocks', 'CHN6-101', '26')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,26
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_31.yml,pr2,false,False,1799.603357,1799.661638434045,259.436544,-1.0,1799.1188856707886,0.2636615359224379,"('SOCS', 'Blocks', 'CHN6-101', '31')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,31
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_36.yml,pr2,false,False,1799.60678,1799.6382846049964,256.659456,-1.0,1799.0442519052883,0.271866122726351,"('SOCS', 'Blocks', 'CHN6-101', '36')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,36
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_41.yml,pr2,false,False,1799.204966,1799.6723814178258,253.575168,-1.0,1799.1210490451194,0.2747755730524659,"('SOCS', 'Blocks', 'CHN6-101', '41')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,41
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_46.yml,pr2,false,False,1799.560745,1799.6970540760085,250.953728,-1.0,1799.0119863119908,0.2864557518623769,"('SOCS', 'Blocks', 'CHN6-101', '46')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,46
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_51.yml,pr2,false,False,1799.580853,1799.6862386423163,248.389632,-1.0,1799.114235826768,0.2843121821060776,"('SOCS', 'Blocks', 'CHN6-101', '51')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,51
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_56.yml,pr2,false,False,1799.583212,1799.6786809652112,245.612544,-1.0,1799.1145770451983,0.2831401522271335,"('SOCS', 'Blocks', 'CHN6-101', '56')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,56
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_6.yml,pr2,false,False,1799.562154,1799.6768242008984,51.44576,-1.0,1799.118696155958,0.2572191013023257,"('SOCS', 'Blocks', 'CHN6-101', '6')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,6
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_61.yml,pr2,false,False,1799.513394,1799.6032816339284,244.92032,-1.0,1799.0371166612022,0.2806163839995861,"('SOCS', 'Blocks', 'CHN6-101', '61')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,61
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_66.yml,pr2,false,False,1799.558773,1799.6982992533594,244.051968,-1.0,1799.1201307740994,0.2862192648462951,"('SOCS', 'Blocks', 'CHN6-101', '66')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,66
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_71.yml,pr2,false,False,1799.753028,1799.7493938631378,492.535808,-1.0,1799.1146719460376,0.283537020906806,"('SOCS', 'Blocks', 'CHN6-101', '71')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,71
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_76.yml,pr2,false,False,1799.172835,1799.7045441241935,242.683904,-1.0,1799.1164283771068,0.2877210211008787,"('SOCS', 'Blocks', 'CHN6-101', '76')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,76
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_81.yml,pr2,false,False,1799.671743,1799.7897350806743,241.844224,-1.0,1799.1175269489177,0.3223860752768814,"('SOCS', 'Blocks', 'CHN6-101', '81')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,81
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_86.yml,pr2,false,False,1799.465055,1799.5956619079225,241.381376,-1.0,1799.0076835388318,0.2915110327303409,"('SOCS', 'Blocks', 'CHN6-101', '86')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,86
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_91.yml,pr2,false,False,1799.582135,1799.6986833061092,240.603136,-1.0,1799.117065203376,0.2950323089025914,"('SOCS', 'Blocks', 'CHN6-101', '91')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,91
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_96.yml,pr2,false,False,1799.536365,1799.6998286140151,239.767552,-1.0,1799.1175403743982,0.2948912819847464,"('SOCS', 'Blocks', 'CHN6-101', '96')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,96
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_10.yml,pr2,false,False,1799.638194,1799.706349578686,129.163264,-1.0,1799.121554107871,0.2596478466875851,"('SOCS', 'Blocks', 'EIGHT4-51', '10')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,10
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_13.yml,pr2,false,False,1799.617341,1799.7260144059546,149.331968,-1.0,1799.113013625145,0.273836653213948,"('SOCS', 'Blocks', 'EIGHT4-51', '13')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,13
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_16.yml,pr2,false,False,1799.556427,1799.6329160430469,627.208192,-1.0,1799.0760653018951,0.2642621616832912,"('SOCS', 'Blocks', 'EIGHT4-51', '16')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,16
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_19.yml,pr2,false,False,1799.240235,1799.690008373931,588.132352,-1.0,1799.1168042360805,0.2695734142325818,"('SOCS', 'Blocks', 'EIGHT4-51', '19')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,19
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_22.yml,pr2,false,False,1799.599965,1799.7771673998795,140.578816,-1.0,1799.1270524538122,0.2788370968773961,"('SOCS', 'Blocks', 'EIGHT4-51', '22')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,22
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_25.yml,pr2,false,False,1799.543453,1799.6684389933944,119.66464,-1.0,1799.1137685803697,0.2846937379799783,"('SOCS', 'Blocks', 'EIGHT4-51', '25')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,25
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_28.yml,pr2,false,False,1799.5248,1799.6888483623045,158.277632,-1.0,1799.11429131357,0.2893203990533948,"('SOCS', 'Blocks', 'EIGHT4-51', '28')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,28
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_31.yml,pr2,false,False,1799.508774,1799.677738802042,151.404544,-1.0,1799.1151028992608,0.2859155549667775,"('SOCS', 'Blocks', 'EIGHT4-51', '31')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,31
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_34.yml,pr2,false,False,1799.611938,1799.7438051998615,221.609984,-1.0,1799.1168242953718,0.294257846660912,"('SOCS', 'Blocks', 'EIGHT4-51', '34')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,34
SOCS_Blocks-DEADENDS-MOVABILITY_EIGHT4-51_37.yml,pr2,false,False,1799.494474,1799.7053388669156,328.27392,-1.0,1799.1167014217936,0.2896678131073713,"('SOCS', 'Blocks', 'EIGHT4-51', '37')",SOCS,Blocks,EIGHT4-51,Blocks-EIGHT4-51,37
